source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,random_index,ruwe,teff_gspphot,logg_gspphot,lum_flame,mass_flame,radius_flame
3920639872290052608,183.6586716364442,13.48501714148865,25.31923176236088,1292.2094,14.130988,1358691141,1.038563,3203.3508,4.5791,0.005852135,,0.2488232
3920865856289075840,183.05496174798185,13.947617402117992,32.22628474258807,1398.0382,13.863509,575195305,1.2610571,3147.103,5.0,0.006091991,,0.2625877
3925951819121813632,181.2374799704581,17.475706766885192,26.569170383210736,1176.4874,8.452601,242360757,0.9487246,5234.074,4.5192,0.45372608,0.8700838,0.8191402
4008237757516459392,185.58523259353603,25.16904535361754,35.920731668913724,1307.1621,10.586167,353386422,1.1116364,3627.5205,4.4451,0.05886802,,0.6143789
4014093550287412736,182.2068053761248,30.350143417721156,35.34728426245225,1800.742,11.48062,1421238555,1.0478045,3532.296,4.7693,0.031590555,,0.49134758
4021079911593673600,176.17054437658925,30.95759546808983,38.68225284231664,1637.0477,8.577943,166235973,1.0604774,4493.153,4.5406,0.23005994,,0.7914584
4093301474693288960,277.82835490136483,-18.90968252923386,75.84760043520981,2176.1853,6.5646515,54601337,0.7098678,4979.2075,4.5288,0.33372262,0.79944736,0.77631843
4119381718681481216,269.36142560048904,-18.94113978896374,26.866553870122008,666.3235,8.04263,1419624068,0.8603337,5392.342,4.454,0.63836426,0.8672297,0.915466
4142017673735064448,259.435459014185,-11.808652188663803,36.93357177947032,1342.1249,11.737171,562439268,1.1542659,3155.0847,4.1252,0.028302988,,0.5634836
4148469573640411392,268.11447486775046,-15.103744663171948,35.659058989079504,1816.7039,13.151884,202412933,1.1970407,3209.9434,4.9563,0.009045571,,0.30750963
4155092550625532160,278.2495496300347,-10.046580693319084,29.93140561878305,1201.2028,14.111757,582651687,1.1065911,3128.7603,5.0016,0.005774369,,0.25860652
4227165812690769408,312.4160798648995,-0.351855327416877,40.38121806556679,1791.7885,11.877367,388918446,1.135787,3170.1377,4.0504,0.01887147,,0.45536983
4233951379987062912,299.41808022075054,-3.4580951284652004,31.41384747364257,1511.4929,11.7799425,1395855719,1.2719557,3477.1165,4.6364,0.029635208,,0.4738034
4234573772292680960,297.1710792776224,-2.8559947059914013,26.85994758942888,839.99396,15.050857,572763012,0.99473006,3057.5327,5.0713,0.0031993454,,0.20157637
4237021938009045248,300.27588501384247,0.2700123380217709,50.26249449419899,2708.8208,10.568735,1009893504,1.167592,3499.6968,4.6227,0.035068497,,0.5095989
4259834983241741056,279.7762377296659,-1.4158206935884456,27.00847048877653,1219.029,13.589033,123510318,1.2649108,3043.6594,4.3011,0.010730444,,0.37251377
4268571049773025024,284.86840513040494,1.931608182614343,39.22453481242714,1488.9045,14.2365465,1740719517,1.1753196,3060.88,5.0813,0.0031387275,,0.19921266
4271633361463061376,275.718009356488,-0.3932439353463713,40.78527851401533,1703.6665,13.983031,1666087372,1.1717061,3122.0105,5.0919,0.0032857647,,0.19595818
4290657008579122432,295.9840926743702,5.1996005808145584,28.20011819663112,798.1989,15.280628,293302948,1.0555539,3051.392,5.1353,0.0022422948,,0.16947182
4310146505003156992,284.9103011551238,8.482306543111712,52.95053590596542,2161.3457,13.758248,1479800941,1.198762,3008.425,4.925,0.0025979113,,0.18770689
4310994125426960896,285.88152799986364,10.312165119126766,26.648592900167568,957.6808,14.642321,567662612,1.2033029,3110.6372,5.0346,0.0044750725,,0.23035243
4312046495498949888,283.1214564402281,11.209152561706391,26.049501009258115,1648.368,9.809152,1622083065,0.9660666,4387.9893,4.5846,0.17105128,,0.7156447
4312711974915027200,286.3160469358587,11.414641556420316,25.758005868227976,1217.5056,12.857798,1353401771,1.1276847,3136.3923,4.1533,0.018963693,,0.4437073
4356054757585316992,245.63599026173608,-4.250032851997464,37.15996717652195,1383.0894,7.161991,538033234,0.95193124,5400.142,4.39,0.76031137,0.86452883,0.99693894
4389844948935164544,262.59483404601906,5.547410099313729,98.84390060325411,6338.21,8.53296,155532957,0.919199,3754.776,4.693,0.052865434,0.5476112,0.54338515
4390639895841608448,262.8188140168033,6.101779685777644,31.94142185886603,1776.601,13.933065,635142856,1.1515265,3033.5405,4.5553,0.0056913435,,0.27432922
4420712604009198080,230.67565800202476,1.4170074528806689,38.5010389090304,1592.698,7.999196,1807013223,0.9927464,4837.5996,4.5181,0.352223,,0.84484076
4421455530273900032,229.82997775153595,1.763125183445368,39.79540654125488,493.304,4.921657,78399305,1.3501709,6015.64,3.8316,5.0209804,1.2650384,2.0629306
4438538986031963776,247.947684977616,6.163138651798765,25.82487553377577,551.35333,15.889777,1451300069,0.9954858,2953.6147,5.1412,0.0018042715,,0.16219956
4440122420219989632,247.55321238830675,8.266926589395597,27.82829371561756,1077.1995,14.655763,25053651,1.1057522,3085.3032,5.0378,0.0042158687,,0.22725756
4450852279313746048,241.2894113070097,7.0073193793410535,25.34421759437713,1611.1892,13.5322075,1712944016,1.1937332,3194.5261,4.3332,0.010186089,,0.32960683
4532560355640612608,282.06846728802026,23.514716532286258,34.00205278436266,1022.58203,6.067812,749553787,0.95979685,6199.4194,4.1226,2.4326472,1.177771,1.3520447
4571079649562719488,261.8935826937995,26.796171147589263,32.69356421890858,2061.1587,7.4927135,1125408672,0.9636163,5275.3457,4.4206,0.7153838,,1.012555
4674216245427964416,55.45900041524187,-62.76727286183441,25.58174404360941,2006.8513,9.3899145,900834785,1.0004674,4626.067,4.5563,0.23733798,,0.75843513
4697459130964745088,29.55753428671935,-67.79185516850688,25.800824494447973,1883.5609,14.0323925,1199109711,1.1804225,3252.0945,5.0074,0.0075151497,,0.30391824
4724349611967481728,39.71147554551923,-62.85652889306844,29.025647723266413,2489.2307,13.277196,884249242,1.2133582,3281.998,4.9397,0.0111313155,,0.3263629
4726357491998516480,39.47063857709459,-58.75214686390397,71.70433964545545,3744.329,11.175619,973829921,1.1383134,3160.9446,4.2568,0.01162091,,0.35938278
4729947569262040960,51.804112858982805,-58.32325942804631,30.019916988881462,1699.3881,7.768191,156404409,1.0223688,5397.036,4.4408,0.66167754,0.8601154,0.93035454
4768848634250149504,84.92989521751689,-53.40656901390053,38.05691004628128,1927.3999,14.484445,219129175,1.1741346,3046.7756,5.104,0.0026572552,,0.18490401
4772364631917514752,81.68642814020323,-51.19172813964182,27.628157471539318,1538.6816,14.352131,228672151,1.0976235,3130.0557,5.015,0.005366856,,0.24920869
4776266794388393472,73.38100536092082,-55.8599651712478,90.16750586587708,5424.387,9.915909,632366321,1.1073914,3119.0195,4.051,0.025681978,,0.5486465
4782762094906353408,64.51984093357207,-49.02283952984717,40.87312198514485,2507.3384,12.009526,1184340087,1.243743,3136.1633,4.254,0.018335275,,0.45869505
4789142144269012992,66.77526835944141,-46.94869433906104,30.6048735032597,1183.8951,5.9930835,1765032238,1.3547922,6338.489,4.1448,3.2626247,1.2575089,1.4977679
4805866957374888576,81.64743563552717,-42.33870586871349,50.35275443850639,3134.5085,11.761266,1761325125,1.2070265,3250.9182,4.6429,0.014449144,,0.37879935
4814461079558759552,71.41374442632929,-43.897018749463264,32.33192317455583,2497.0942,8.607864,792012672,1.0173539,4773.022,4.526,0.29263732,0.7616059,0.79105353
4818243369494800256,71.21038727411248,-37.8283418507397,46.77978813640644,3734.8057,13.071319,1045176741,1.1837637,3125.0337,4.9895,0.0062843077,,0.2704685
4824866896260056448,73.51821774797449,-35.40381777054113,38.81961578358068,2487.737,7.401483,958854339,0.99374,5250.1006,4.465,0.5595842,0.83234584,0.90418327
4839368423837856640,66.00516073684658,-43.13497181244943,25.342142814492604,1758.4398,11.731335,1592422428,1.0140918,3465.0657,4.4325,0.048457876,,0.6086951
4845654606691633920,61.49021314208154,-37.07978001221941,27.72465977452508,1107.5966,15.343125,1224118697,0.9702951,3013.086,5.1125,0.0023973542,,0.17971855
4849029523273558144,54.39556178203816,-41.71646438802343,28.638250156669155,1827.9434,14.349967,823664944,1.0804607,3119.2385,5.0207,0.0050638104,,0.2436344
4860542440808594816,51.94409391686462,-36.578141238225605,38.15802153473917,1895.3138,11.612875,944837882,1.3082836,3154.9653,4.0456,0.028851904,,0.5684854
4871271406553197184,69.36255169073507,-33.30416285059833,27.08359869177658,2564.578,9.749017,1773803362,0.90524566,4418.7163,4.6042,0.16541955,0.6978225,0.69401085
4880837088995421952,71.84473709645555,-27.84079924965513,63.81434124038072,4828.433,9.257235,1521013788,1.0958966,3669.6794,4.5445,0.06412431,0.57227445,0.6263593
4880881069460471040,71.3190182180804,-27.666404242540093,25.3432702608432,1092.4664,14.915638,877339325,1.1237788,3058.6257,5.0282,0.0042145043,,0.23121138
4881697181966448896,72.00492383857754,-26.05003960488625,46.43326935499027,2415.9045,14.042369,181522673,1.2306875,3016.3499,5.0812,0.0028970533,,0.1970983
4899996487129314688,0.9313303228772896,-65.77983354279819,29.45074932964637,1908.8567,11.991408,219180705,1.2281617,3244.66,4.1533,0.03177971,,0.5631612
4902414553717062528,13.043321626232938,-61.92293254195432,25.804607755282102,1640.444,12.576541,381577139,1.1992996,3190.9436,4.1455,0.025072418,,0.5192429
4922358908667577728,13.858253606409722,-51.83108196249739,33.492789201676175,1785.5165,11.4328165,973472590,1.2315633,3588.233,4.7306,0.038130857,,0.59245676
4976894960284258048,1.5837990651942728,-49.075368186630975,38.19453346692788,1075.2714,5.586702,1613505154,0.84333533,6170.423,4.0596,2.9721105,1.2201717,1.5085375
4989657094825384064,17.19032438471406,-37.174544760177824,43.82386200089492,1948.6572,14.322048,1686504873,1.0277946,3022.1145,5.1159,0.0024125436,,0.1792709
4992049700846327552,3.1869218211917727,-43.4201185556076,26.813219349987964,852.2889,15.450992,1455973629,1.0059866,3034.2034,5.0861,0.0020947151,,0.16508576
4995853014646189696,1.4695196103890231,-41.753408063428445,25.753415493475277,1218.5216,7.395556,1631717676,0.9126392,5861.5894,4.3586,1.2344837,1.0193988,1.0773513
5020412462278487936,29.40133276816912,-30.97486531256133,39.15109253948547,1311.8932,14.591999,522810437,1.2165173,3012.4543,5.0752,0.00234398,,0.17734115
5052007684818274816,43.08433534689616,-33.45059745667209,39.30455583553862,2068.5134,7.8568897,138210613,1.0081353,4990.1016,4.4828,0.3787695,,0.82340944
3712538811193759744,200.9202134382213,2.7261690943697063,60.31608759578896,2403.77,7.112965,724093246,1.03621,5132.9688,4.6222,0.3130726,,0.7359952
3736063584024889216,196.8027446195028,10.750424562886767,25.011046308712267,1025.3792,14.343591,478860726,1.0672895,3006.8977,4.4456,0.0065572136,,0.29898936
3739145480756720896,200.9688614595944,11.232405032295976,29.733400813460023,892.78235,12.849856,1729659122,1.3311951,3409.6877,4.9261,0.013209697,,0.32936352
3741297293732404352,206.4405658448607,14.885052704598571,183.99619525468464,7265.6514,7.6105833,1188171059,1.0476037,3424.9907,4.3303,0.03973957,,0.5661616
3757749354938381824,163.1839309313281,-11.42272296277782,25.720651825292563,1123.2489,7.490385,248717420,1.086626,5906.0415,4.3271,1.1362202,1.0610921,1.0181105
3762987325253912960,163.26307644741323,-8.47850799738707,27.609551808897358,669.14056,15.402169,188624604,0.99844915,2997.8655,5.1083,0.0023553283,,0.17984582
3796374236349563008,176.63662109814143,1.513011011122741,25.79959106409215,669.5444,15.454093,103854819,0.97101027,3041.0757,5.125,0.0023442837,,0.17439677
3798164413078039168,170.082595328431,0.5770761113719384,25.98212697100421,1436.7437,13.470188,941024681,1.2003486,3270.7852,4.923,0.011949312,,0.34040102
3813453427208590976,170.25911649357883,4.067919459138982,28.97808034482364,644.2282,15.229978,1111710732,1.029159,2998.8267,5.0901,0.0025186574,,0.18551452
3842987134159968128,135.8646578834614,-0.3920265205402587,28.84258353640812,1369.4536,12.391505,114182093,1.1971042,3207.1921,3.9929,0.022557966,,0.48721474
3852570413083923072,142.47619331531757,5.655613878177123,78.19452225007079,3640.747,6.885495,1412209036,0.9910969,4669.3193,4.5452,0.2516968,0.74525243,0.7666178
3857872051994269824,160.59412066807997,4.441375637350389,32.129025444710976,1689.6176,13.413598,717558872,1.1048747,3334.978,5.0093,0.007279278,,0.2589969
3866462708140957824,166.05397989067836,8.168387951482403,26.89641135730662,1867.5504,9.302998,1369876700,0.9989413,4635.4043,4.5608,0.23148964,0.73493195,0.74598837
3875887068979146368,154.97029870384014,9.289019486643188,27.485875223726826,821.80536,15.214776,1797650084,1.0329123,3087.089,5.0998,0.0022904817,,0.16702029
3911410464311357568,177.14846331270854,7.693834905392665,48.28607450939206,1625.7734,12.359004,420130190,1.115743,3018.1553,4.2403,0.010639235,,0.377411
3912369208386557440,178.53324514004805,9.802773361080156,86.77858242068082,2390.943,11.527947,866485074,1.1399988,3235.091,5.016,0.0067460104,,0.29192057
3932095340341721856,188.52110953080023,13.761940648027236,31.299970670882207,983.0675,14.340401,1710088672,1.234879,3096.4905,5.0309,0.0043843924,,0.22999343
3948424496764080640,189.83921219676336,20.02732318550514,31.03687554605237,1395.655,8.184688,1499502285,0.94285405,5203.3135,4.5274,0.4279454,0.8697861,0.8049608
3951865727640480640,182.4923748616711,21.48656921150744,27.0310739797491,1073.207,13.767465,1145480606,1.1574683,3260.5735,4.9791,0.008104602,,0.28237343
3966015201048573056,172.85395764358867,13.745241812965354,27.602954080899828,817.19904,11.844313,1762891364,0.97079116,3272.2957,4.0687,0.039635215,,0.61939096
3981077926228533632,174.6663638494556,23.72502512467316,26.206991190454115,1308.898,12.229284,28617104,1.2492602,3341.6782,4.1401,0.02811661,,0.50241226
3984315511231587200,166.9724331865222,19.27717988017265,26.286049079240524,519.0186,15.901146,557280856,1.039868,3007.9526,5.1999,0.0014500844,,0.14025104
4001928725435959168,182.9495758589622,24.00020904804007,25.320920819441604,1133.8423,13.916895,1434139891,1.1587383,3232.5667,4.967,0.008455059,,0.2931226
4005753307913619712,176.36213960364134,25.96969480249315,25.83233789419516,1066.0171,12.894845,1097046969,1.1690634,3384.5762,4.8631,0.018199096,,0.39237285
4010723753306680960,188.87475365857847,28.89834690732153,31.709615397818595,1891.7308,13.598076,1490665715,1.1398762,3188.935,4.7238,0.0064898673,,0.2693139
4015233503327508352,186.3252552524892,31.863199637627822,35.25570363986329,1360.3936,8.452195,645545747,1.1082697,4807.3633,4.5352,0.28142914,0.7545522,0.76480633
4044763258965594112,275.72756918212656,-33.34523546089278,34.79805369793465,1414.6827,12.166631,1705865183,1.0365189,3156.5662,4.1881,0.020972123,,0.48492005
4075675822191521536,284.13295943305474,-22.64545310231892,28.40247137032612,1609.1992,11.784438,209721603,0.99595577,3596.0874,4.6594,0.033627927,,0.47232905
4094010659626889984,273.122420870617,-20.690054897466595,28.24803408025009,1058.3607,13.528816,1234334450,1.2332488,3122.1648,4.4876,0.009673654,,0.34460658
4141427304710036864,257.8808274723719,-13.204030091710155,25.07342868689564,1129.4927,9.161881,986692905,1.1617612,4856.5483,4.5569,0.2848238,0.77522814,0.7538626
4141722248708069376,259.88668576564936,-12.50328093419259,32.938223307341566,1287.0581,14.399035,1590977327,1.0049776,3084.172,5.0567,0.0037491561,,0.21435529
4144099010587258624,271.84590667338074,-16.996763207300965,32.330045466733615,884.19354,12.109477,1371403017,1.2867523,3021.577,3.8147,0.02989414,,0.63098013
4161600594335462912,265.09101883875644,-12.82241548795298,32.31030016137723,1660.9,13.559628,705625061,1.1325822,3128.8616,4.8718,0.008294822,,0.31573495
4197552906559966848,287.6901183452489,-13.301463366933811,36.89895809688386,1742.606,13.664028,499076335,1.1734169,3117.4617,4.9972,0.0057771504,,0.26349583
4198685678421509376,286.60461583592587,-11.899237863800131,26.360025157151885,1094.4811,7.1146913,204282512,0.9651318,5863.192,4.2591,1.5895725,1.0341196,1.2218665
4239437599419697536,294.00264899662244,0.0894775183296922,25.127063694377764,1328.1592,7.3914227,660154354,0.8089218,5566.7124,4.2983,1.3066392,0.91553396,1.2289114
4240035046551668736,295.62471376884514,1.5862559995663703,25.95818633149564,1271.9386,7.483775,1673418898,0.9526689,5648.5737,4.3643,1.1096988,0.92939395,1.1000175
4248065432791886336,300.0237777585844,4.077072425274852,28.16712453263946,527.0045,15.700699,1477978808,1.2065753,2936.303,5.1289,0.0018900183,,0.16800657
4276822089967374336,276.5683659924945,1.7738482466694985,55.31529678582793,2316.3835,13.266508,408570372,1.1652027,3043.0747,5.0308,0.0041487394,,0.23173542
4278031797590072832,276.2589726349115,3.497664130627756,38.0457293973774,1104.1252,14.51771,1714109997,1.1854298,3006.1582,5.081,0.0028339443,,0.19623147
4291005519405256960,294.8184685104599,4.8590488133713725,33.33702329190203,2178.269,13.137329,375558527,1.2173798,3026.6921,4.2756,0.010917774,,0.3805439
4292612696181419520,291.2181925664742,4.454891871091182,34.12699745012495,1724.6927,13.90947,895410539,1.1107954,3159.1821,5.0327,0.0049764207,,0.23551266
4417744231852522880,234.27171010360183,1.6611368591224576,30.22856239516375,1494.2966,12.837521,1673895578,1.3909438,3186.1963,4.3138,0.014218497,,0.39137116
4454322234930963456,239.94789985698296,8.74953284444561,26.224468662079666,1652.064,13.101963,246386032,1.1545577,3402.8848,4.9051,0.01464688,,0.34822536
4469644028247872640,268.852895267063,3.754610954335979,39.73959628888085,2460.1626,9.547005,652380343,1.010805,3977.0732,4.5034,0.10699899,0.6392961,0.68974704
4471087175915093632,271.40651702944075,4.659903419252538,41.43539276136502,2215.4055,13.365423,319036021,1.3471133,3167.549,5.0187,0.0055683637,,0.24778429
4474963057485435520,271.1095081148082,6.436704315832853,28.91168074094496,1310.9991,7.7779493,10105133,0.9182654,5410.6943,4.4257,0.7045511,0.8549929,0.9552326
4477025122831072768,275.52249410601604,6.344266820214252,67.54092303053194,2624.4312,11.382801,1012147206,1.1909015,3300.721,4.9005,0.011274818,,0.32470983
4480017821686413568,277.383819563041,9.062411091595234,36.26344006890253,1836.0792,8.352407,499771344,0.96708924,4786.4985,4.5457,0.2917358,,0.785431
4502690266835998208,268.89064380303995,16.8143585073253,31.504903655402583,1885.9349,14.072938,732431022,1.105155,3106.3298,4.672,0.003934543,,0.20289049
4503794795019024000,282.1223504055496,10.743510433362106,59.2344538576215,3082.0688,7.606561,791442350,0.9195626,4542.2188,4.5353,0.23566432,0.74777335,0.78390706
4504577990890909184,281.9220367032319,12.439804148413703,34.68544055359436,2226.4111,8.595267,1226362667,0.9288782,4750.7803,4.5694,0.25771526,0.7439356,0.7493598
4524317420039164544,278.5836676618227,18.68984160116616,28.29510459947093,1506.4215,7.3819876,268749347,0.94948924,5516.304,4.3158,1.0681398,,1.1314923
4564094692709195392,251.2616961807576,21.121614474139367,26.16303962787024,2279.7915,9.99155,875634851,1.0207707,4393.022,4.6682,0.14427957,0.70362943,0.6555749
4595398441587270272,264.87804207029654,27.76132999841501,35.98097262164597,2882.1526,10.337281,1470380225,1.0509155,3503.4666,4.0736,0.077918805,,0.7576229
4613787704840817664,36.14040353893253,-85.1178964817756,30.67085393576389,2569.283,13.299099,1391310607,1.1198907,3241.7898,4.9386,0.010266136,,0.32118294
4628530845803935744,65.27006274939552,-74.55081527107102,29.901290539856035,2744.8118,13.187331,985887789,1.1671109,3345.7754,4.9517,0.010142886,,0.29979074
4634824248498017920,15.228169539732123,-79.07513517827385,33.306441303007304,1784.0363,11.4042015,627197926,1.1002238,3231.087,4.048,0.043628562,,0.6664663
4657094753499163264,83.66925416386147,-70.9390907581428,25.09694247423086,1803.8768,8.854039,474582460,0.8315038,4935.1,4.5149,0.37029496,,0.8324121
4675955810263106432,61.842036153427856,-64.22085435521761,42.38201365070939,1541.5906,6.2159977,1249617920,1.1261297,5688.79,4.2848,1.3808926,0.9512111,1.2097526
4703372476296595584,5.4781233019457485,-68.52470190701176,33.41487798139413,2558.6306,10.421072,1107884236,1.1668987,3966.7334,4.6248,0.09387446,0.6276946,0.649459
4716158215980519552,24.509880201490542,-60.49865549461395,42.38004345074155,1791.1355,14.676642,200271834,1.1793088,2939.753,5.0868,0.002170173,,0.17940578
4716158250340258944,24.47310935796312,-60.51148699570952,25.661108173407136,1760.8018,7.18787,347916485,0.9373619,5760.5024,4.1983,1.4928339,0.97919494,1.2266878
4734432752069651968,46.57352325222519,-55.48645475487402,29.313102922808344,2618.08,13.395086,352381344,1.2669939,3146.944,4.6202,0.010766524,,0.37092552
4737533134341791872,50.81786253092248,-49.99285917471648,51.82516103214388,4330.596,9.520383,1186011805,1.0545129,3908.1924,4.6828,0.07132354,0.59053266,0.5824897
4744326398214898432,33.9628694717556,-52.54842920301682,29.75681941173,1915.4528,13.017349,985650385,1.289679,3210.8176,4.5792,0.013389626,,0.39328164
4748083085849328000,43.81486070494288,-51.6715213342308,37.81911814477586,2268.3682,12.948661,123825449,1.1546485,3001.1357,4.3346,0.010975606,,0.38777336
4779719333915565184,62.52428266424548,-53.83590953269058,35.094563435096774,2289.56,13.592627,1557368902,1.3829191,3135.2236,4.976,0.0068355626,,0.28022423
4792058603158427648,88.7085855650937,-52.63439672920958,28.330203995036957,620.365,5.2137246,1041970646,0.88594246,7173.2935,4.0479,7.7527356,1.5685178,1.8027371
4804510537983536256,85.52634133930893,-42.20435254122944,30.86543048494128,1941.0092,12.898354,405324002,1.2320843,3097.0413,4.2562,0.013123001,,0.3758466
4818935683863572608,78.48290303219706,-41.0325666567047,26.89207723183545,870.3628,15.742479,213862965,1.0722417,2973.5251,5.1446,0.001850252,,0.16271016
4825113801043230720,76.23559261462349,-34.66320974261785,45.68826592916499,3319.3384,12.070798,1427569838,1.2182788,3140.7292,4.2895,0.013236089,,0.38851207
4828135843111928960,60.146864125802864,-52.13721032330614,26.52070006958417,2375.7656,9.86152,278098592,1.0117228,4371.373,4.6066,0.15917051,0.6871265,0.6956235
4833568981037721600,52.94221491120427,-49.01477640402106,29.825656649045044,1586.3013,14.706167,634406106,1.125349,3064.636,5.0597,0.003562814,,0.21170388
4839165667021938944,66.30208717754854,-44.18431218677744,32.42311756629323,2425.7544,13.692884,399525956,1.1762519,3175.0894,4.99,0.0068160524,,0.27292034
4847052326488850560,49.79526756504964,-45.90588199160475,32.338628594815134,1469.4854,14.823453,26644711,1.1461751,3064.1987,5.1148,0.0025948163,,0.18073161
4852624170381960320,47.90151300034263,-38.7910150657845,44.37208454733194,2542.1956,12.558345,1065828323,1.2580935,3272.7375,4.9693,0.009154123,,0.29759303
4861107692864318336,53.451243189358784,-34.99266011458717,26.39670971256072,1635.6533,14.182353,228201064,1.1780812,3164.3684,4.9905,0.0066454173,,0.27125242
4864396740163583616,67.26896735866003,-39.38833526490561,35.48689840483438,2431.7017,12.21346,857364339,1.1603072,3187.925,4.3211,0.019292483,,0.4660427
4864753467263620224,68.10618511470076,-39.05402211057603,30.91656857099088,2634.6677,13.173708,1358253578,1.2323787,3227.0327,4.8829,0.011670439,,0.34560463
4874906907391351424,72.77352514784437,-31.56119025769529,31.770231224176168,1106.3362,12.7095375,1624563857,1.0591955,3224.564,4.4153,0.0142554855,,0.38258988
4875068123283035904,73.54332942004683,-30.609741125942094,45.792481599289054,2728.4873,13.742644,1463590912,1.2566535,3078.6304,5.0634,0.0035797104,,0.21029715
4927943877980823296,19.221294821528847,-50.85330340820415,29.595043060636627,1566.2604,12.893955,483141524,1.2122297,3111.0981,4.2776,0.015838835,,0.43728778
4934923028038871296,18.80055894824174,-45.53087326120101,65.52703093363316,930.51044,4.8279195,1435967210,1.381075,5980.5386,4.1673,2.00173,1.1018914,1.3178498
4943207710712867712,32.48547970407195,-45.77310041945631,32.287420636184734,2012.3038,11.945255,798297340,1.2284662,3261.2483,4.183,0.024254978,,0.46302602
4957985696747200256,30.68873402743569,-40.95114830947831,30.54487385908192,2340.8745,8.713101,656146763,0.9026674,4749.07,4.5429,0.2975135,0.7836243,0.80563664
4983413891708214912,19.81234871436992,-43.63093091772442,31.157734215618387,1504.961,8.461615,605817032,1.2464387,4870.146,4.4989,0.35136855,,0.8326183
4986373094111295872,15.106044310087531,-41.83720825709709,31.98885163352178,1228.1848,14.92865,1725167818,1.0134387,3036.1462,5.1115,0.0025317376,,0.18180573
5073238086118807040,44.72369246104795,-25.444093916501085,25.455281914199475,1020.1271,14.744905,996188178,1.1057029,3121.1536,4.9215,0.004145312,,0.21911302
5089172174269017728,61.502646718770414,-23.741123604613243,29.653503282907607,1284.076,14.62689,520618135,1.0464087,3065.7668,5.0452,0.003918704,,0.22194397
5103251867338508416,49.18602872563094,-19.963708109371417,26.473470276309264,1006.8798,11.980162,1247953990,1.3820686,3387.1414,4.1056,0.03467892,,0.5382852
3694842171545206656,186.4612758210137,-1.110934040587701,25.837935386891584,1456.0282,9.785407,1577629751,1.1415268,4339.8267,4.565,0.1824581,,0.75553846
3727639194651768832,209.08539120197625,12.133106840805228,30.138886367394285,893.9441,14.941298,857416671,1.1829013,3071.3208,5.114,0.0026568163,,0.18230534
3768299512604079488,156.2598157310482,-9.088823538448024,39.818193357545766,1590.51,14.058686,267573394,1.2381529,3076.1807,5.0534,0.0035363014,,0.2092612
3775795982881589376,157.04893994460537,-6.6018316874858325,29.424327163207643,817.48914,7.689408,226404981,1.1247888,5342.4595,4.3927,0.7255696,,0.9943411
3784271568265259904,167.5545287192316,-7.390172369554893,30.8043465705945,1456.4558,6.6602726,798213963,1.0292516,5734.132,4.2561,1.6925608,0.98303664,1.3181909
3789271459953459328,166.1719995924465,-4.221551738883445,38.01400614108804,1712.2842,7.41454,450695995,0.9765027,5296.66,4.4585,0.5762072,0.8342104,0.9013896
3820908635732191744,146.9788398789722,-6.241561219710502,27.784740151542582,1320.7788,14.163899,1724666017,1.1170669,3137.1743,4.9901,0.0063689207,,0.27017137
3830475211527368960,155.1779001620405,-1.470585621051755,31.249490410499902,1216.066,9.03717,269993670,1.27765,4501.7324,4.5345,0.23005205,,0.7883072
3853670096510027392,148.3311086763483,7.613896356363497,27.97088516251014,956.7392,14.5374,599238270,1.0886072,3053.9395,4.9741,0.0049810563,,0.25152367
3860421750739743232,156.7721096872899,5.1461613468674585,26.30526103468277,1273.5819,12.956475,654837312,1.2027947,3452.02,4.91,0.014762752,,0.34059522
3868080055385587840,166.43248238954845,10.23281932588882,55.988218415765886,2634.3337,11.270958,1692468316,1.0632985,3159.0452,4.1953,0.018057952,,0.44861457
3889116908281196032,158.44377154902196,16.036486179549364,25.21748082042048,1103.9749,13.434037,247284558,1.1275706,3241.464,4.8436,0.013641371,,0.37043002
3900151160301345152,185.6327413844966,5.305215979629643,33.3409953192987,620.6417,6.335243,1247490262,1.0504416,6039.1367,4.2028,1.9273887,1.0992767,1.268264
3956837478702437632,194.2199985090916,23.49740550636691,36.60965790248552,1361.0953,12.656846,1462201879,1.2335622,3201.4187,4.3228,0.0110131,,0.34346762
3968653414770398976,166.4874299877439,14.925062255514806,25.566125704934034,1189.452,13.604142,1360972859,1.3150988,3254.561,4.9341,0.011074655,,0.33110303
3973469378779438592,173.60515633746002,16.726862165753424,25.80425799421802,759.4899,15.289929,1174496055,0.96765465,3061.3672,5.1046,0.002686994,,0.18428223
3974184885971126144,173.9361285321481,18.00604343296649,34.610010962659366,2068.5808,13.31311,1409734278,1.0697439,3243.0093,4.9896,0.007673396,,0.27749237
3980560507224374400,172.927987345748,22.66728574907765,63.21478181647069,3066.882,9.469826,1307481745,1.0866101,3632.1558,4.5364,0.054088946,0.549654,0.5874254
3989171263817702656,161.82820909459832,21.49728035427781,29.77422141688016,1703.8328,9.659224,1517870047,1.0165768,4369.429,4.6379,0.15281804,0.68180305,0.68215215
3997576171218205312,170.4794132895151,26.830263459667865,52.05645208693133,1678.9891,12.922742,1369220054,1.385523,3155.75,5.0209,0.0055346303,,0.25790372
4053144251998981888,276.1221722382961,-25.35505199916442,33.80432397371213,1520.8699,13.4623,73151706,0.7796717,3113.0835,4.5083,0.006931867,,0.28853872
