source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,random_index,teff_gspphot,logg_gspphot,lum_flame,mass_flame,radius_flame,evolstage_flame,distance_pc,hz_center_m
1834084973968328576,302.46884202178944,25.752690810609995,3.754136870843291,42.703922,17.589462,23967422,3414.6404,4.81,0.018603574,,0.38960856,,266.37281335333154,20404680187.078854
1961235453526747520,329.7696403894789,44.18061805564051,4.602221534259799,419.0653,13.10988,24199343,4725.591,4.5685,0.24656603,0.7397114,0.74107134,271,217.28636758483108,74284501370.34502
2150127874682708736,272.7406178727377,55.8471004574213,3.334009688069649,305.56104,13.769569,24270712,4721.875,4.6127,0.25074974,0.7491483,0.7545206,302,299.93914042253067,74912076693.69418
2303900932379148032,307.92658953139266,85.39012826922936,9.040453921467188,405.8757,14.859947,23992964,3499.9753,4.6125,0.03386097,,0.50431615,,110.61391481963425,27528420456.179714
2485638998878679040,22.947387851137172,-1.3362794862872884,7.112081725853353,76.34652,17.27778,23830239,3385.3696,5.029,0.0065679993,,0.23651904,,140.60580833384807,12124061786.580206
2527589082626876032,9.61700320544412,-4.171607015448706,4.910894526998585,52.289196,17.186176,23879869,3481.2268,4.9447,0.011895563,,0.30753243,,203.62888970681576,16316390942.179829
2602914180407371904,337.05002724718605,-10.587978416853423,3.4625379627785566,125.3351,14.058302,24273163,4500.608,4.5582,0.19314064,,0.72078663,300,288.8054978024089,65745862568.17805
2882528444143641472,90.41014517379908,-40.264362772449815,5.659701989974053,545.2894,9.788847,23874052,5970.058,4.148,2.8016708,1.1165937,1.5644296,393,176.68774818381993,250403355690.83182
2982423817170726656,80.4955738160152,-16.337773734741187,3.3351578550027696,128.2756,15.212081,23986995,4286.8896,4.6377,0.11764177,0.67949826,0.6201699,101,299.8358828803231,51311223145.88286
3080799042356955264,117.69162124092847,-3.6077930500854603,4.092992022080924,20.809135,18.224892,24280165,3284.4368,5.0122,0.0072098398,,0.26191503,,244.3200462168476,12702651987.465841
3095347406555949568,120.30777111063902,4.879919992218871,10.392506775778177,163.43103,5.643054,24100560,9969.562,3.8908,57.431538,2.5440032,2.5411625,221,96.22317517566606,1133722629731.166
3100473943943387648,100.61899916680018,-6.213793110779022,6.771448439992648,118.925705,16.11639,24138612,3474.489,4.8748,0.018969985,,0.37987992,,147.67889157863627,20604642519.24041
3115139268693693952,107.91350045965525,2.3902732336610546,6.046280760671017,112.76307,16.442204,24186491,3519.0317,4.9183,0.015843108,,0.33880398,,165.39093032276256,18830063690.031242
3178493266120984064,65.77650294554539,-12.705708015112114,7.608152461769193,118.62958,16.991,23896182,3276.8545,4.961,0.009099812,,0.29566687,,131.4379548812907,14270783231.99766
3239558217783841280,74.14771038747168,4.843761756447456,3.707524381613121,50.748417,16.240326,24162296,3723.6562,4.6717,0.04918885,0.53682864,0.5338493,154,269.7217596084712,33179124484.314228
3330260947751521024,91.98934309236398,11.179635908451584,3.3757697847311205,27.744755,17.929396,23924885,3347.168,4.9223,0.013937612,,0.35112658,,296.2287311543224,17661426556.604664
3508531438046592256,194.61743511335763,-20.67396406110654,4.745053375478593,268.7982,10.6584,23960962,5784.098,4.057,2.0814924,1.0245634,1.4365022,413,210.74578531988348,215833578222.10886
3613630524730238208,208.27119813567543,-11.455104988643665,4.053319169494118,56.2622,16.59886,24122090,3432.356,4.5015,0.03316993,,0.51528054,,246.7113884162265,27246069750.047184
3951221551265653120,181.5181277676488,19.84665946646385,3.485121308440116,42.823666,17.147398,24107951,3590.5916,4.6445,0.021713257,,0.39077732,,286.93405809956835,22044186583.073895
3956340293289656832,191.65025275345405,24.19367134806702,3.51956110631186,123.47586,10.348754,23853387,6214.395,4.0658,4.2305007,1.3234186,1.7743788,300,284.1263355838983,307699987818.25934
4041811684377792384,266.4497144319144,-34.00863396576344,3.9648689625289397,12.391162,16.43482,24020200,4753.723,4.792,0.042316213,,0.31985056,,252.21514492679805,30774073879.36647
4153960564735749376,273.58099603905015,-11.422973745679286,4.503898065160219,41.053234,17.244963,24224210,3521.8438,4.7385,0.04106217,,0.54330707,264,222.02989178096033,30314648392.749302
4175073902411728000,267.35905849860455,-5.879366192203394,14.779238021639541,1015.75104,13.057866,24256264,3732.5693,4.6772,0.05739351,0.5572816,0.57430214,193,67.66248696555363,35839586136.04436
4215669593994026240,302.861639354014,-8.768465679547791,3.895773120549231,270.85638,9.312603,24180772,5223.376,3.2859,14.718053,1.8208678,4.6848145,513,256.68845927532317,573927153902.3486
4266730398600641152,284.1133935043865,0.9707738399666148,8.042229781513335,214.98006,8.288536,23865828,6149.743,3.9429,5.796348,1.4198394,2.120411,318,124.3436244881611,360171067383.8982
